场次ID,客户ID,主播名称,直播间ID,直播主题,报告类型,指标类型,指标值,观看排名,观看时长秒,分析时间,来源文件,创建时间,更新时间
db::7613972370461657871::观看榜::103223642180,103223642180,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,141,468,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:37,2026-05-08 10:16:37
db::7613972370461657871::观看榜::1033186147571235,1033186147571235,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,11,101,648,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::104277963209,104277963209,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,178,361,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::104509762340,104509762340,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,39,13,2353,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::104621074406,104621074406,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,28,29,1692,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::104676531654,104676531654,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,7,157,421,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::105031268116,105031268116,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,20,44,1179,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:41,2026-05-08 10:16:41
db::7613972370461657871::观看榜::105303779788,105303779788,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,182,357,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:41,2026-05-08 10:16:41
db::7613972370461657871::观看榜::105441888317,105441888317,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,186,335,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::105529041608,105529041608,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,12,92,707,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:16,2026-05-08 10:12:16
db::7613972370461657871::观看榜::105830584172,105830584172,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,13,86,758,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::106040886267,106040886267,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,10,108,590,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::106052429316,106052429316,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,20,42,1183,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::106104443304,106104443304,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,187,334,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:22,2026-05-08 10:16:22
db::7613972370461657871::观看榜::106208014235,106208014235,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,5,196,317,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::106411998863,106411998863,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,9,120,545,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::106654834284,106654834284,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,17,55,1042,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:39,2026-05-08 10:16:39
db::7613972370461657871::观看榜::106711051483,106711051483,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,11,103,643,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:59,2026-05-08 10:11:59
db::7613972370461657871::观看榜::108197065952,108197065952,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,42,11,2505,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:34,2026-05-08 10:16:34
db::7613972370461657871::观看榜::108265800438,108265800438,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,59,3,3547,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:15,2026-05-08 10:12:15
db::7613972370461657871::观看榜::108776873025,108776873025,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,181,358,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:19,2026-05-08 10:13:19
db::7613972370461657871::观看榜::109599231731,109599231731,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,15,65,912,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:08,2026-05-08 10:17:08
db::7613972370461657871::观看榜::109691363451,109691363451,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,10,107,593,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::109721963818,109721963818,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,7,150,436,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:15:18,2026-05-08 10:15:18
db::7613972370461657871::观看榜::109965849727,109965849727,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,10,110,587,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::110124260088,110124260088,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,11,94,685,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::110815638044,110815638044,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,9,119,551,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:11,2026-05-08 10:17:11
db::7613972370461657871::观看榜::110915391918,110915391918,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,17,57,1012,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:37,2026-05-08 10:12:37
db::7613972370461657871::观看榜::110937756717,110937756717,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,168,380,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::111006039171,111006039171,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,136,482,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:40,2026-05-08 10:13:40
db::7613972370461657871::观看榜::111090433762,111090433762,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,5,193,323,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::111131417264,111131417264,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,183,352,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:33,2026-05-08 10:12:33
db::7613972370461657871::观看榜::111137389542,111137389542,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,9,118,555,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:46,2026-05-08 10:16:46
db::7613972370461657871::观看榜::1112331519801357,1112331519801357,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,16,62,976,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:41,2026-05-08 10:16:41
db::7613972370461657871::观看榜::1112355921467564,1112355921467564,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,39,14,2344,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:43,2026-05-08 10:11:43
db::7613972370461657871::观看榜::111242410831,111242410831,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,12,89,733,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:41,2026-05-08 10:16:41
db::7613972370461657871::观看榜::1115320247911811,1115320247911811,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,20,45,1176,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:11:59,2026-05-08 10:11:59
db::7613972370461657871::观看榜::111624081349,111624081349,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,129,498,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1160676487999271,1160676487999271,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,14,77,832,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1173901908641688,1173901908641688,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,35,18,2107,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:12,2026-05-08 10:17:12
db::7613972370461657871::观看榜::1187951405433767,1187951405433767,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,25,34,1488,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1209091798862653,1209091798862653,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,188,333,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1226690848897940,1226690848897940,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,18,52,1104,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1253081779800350,1253081779800350,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,17,56,1024,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1313278859152234,1313278859152234,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,5,199,316,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1486174452200968,1486174452200968,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,55,6,3315,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:15,2026-05-08 10:12:15
db::7613972370461657871::观看榜::1499367849602631,1499367849602631,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,16,63,936,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1508148255657612,1508148255657612,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,18,54,1066,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1569747919968148,1569747919968148,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,170,379,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:13:19,2026-05-08 10:13:19
db::7613972370461657871::观看榜::1574099478381422,1574099478381422,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,6,171,378,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1574136279468899,1574136279468899,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,128,499,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1578540350846248,1578540350846248,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,9,115,562,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1675309374253363,1675309374253363,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,57,4,3425,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:37,2026-05-08 10:12:37
db::7613972370461657871::观看榜::1803674431534637,1803674431534637,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,139,477,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::1917188382659272,1917188382659272,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,37,16,2218,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:51,2026-05-08 10:12:51
db::7613972370461657871::观看榜::1987565008721598,1987565008721598,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,5,190,329,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:13,2026-05-08 10:17:13
db::7613972370461657871::观看榜::2137058913030560,2137058913030560,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,13,82,789,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::2141437751736824,2141437751736824,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,14,78,828,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:37,2026-05-08 10:16:37
db::7613972370461657871::观看榜::21631970708,21631970708,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,18,53,1093,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:16:41,2026-05-08 10:16:41
db::7613972370461657871::观看榜::2197257567080032,2197257567080032,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,16,64,935,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:12:36,2026-05-08 10:12:36
db::7613972370461657871::观看榜::22420845244888,22420845244888,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,16,61,976,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
db::7613972370461657871::观看榜::2305053137056878,2305053137056878,"财经木子桐",7613972370461657871,"大盘止跌回升，反攻信号开始？",dbLiveAnalytics,观看榜,8,137,479,2026-03-06 11:01:56,"douyin_creator_live_room_analytics_data",2026-05-08 10:17:17,2026-05-08 10:17:17
